platform,problem_id,title,difficulty_raw,difficulty_band,accepted_count,submission_count,acceptance_rate,tags,paid_only,contest_id,irt_users,is_experimental
Codeforces,145E,Lucky Queries,2400.0,Hard,4037,,,['data structures'],,,,
Codeforces,145D,Lucky Pair,2900.0,Hard,270,,,"['combinatorics', 'data structures', 'implementation']",,,,
Codeforces,145C,Lucky Subsequence,2100.0,Hard,2190,,,"['combinatorics', 'dp', 'math']",,,,
Codeforces,145B,Lucky Number 2,1800.0,Medium,2433,,,['constructive algorithms'],,,,
Codeforces,145A,Lucky Conversion,1200.0,Medium,7960,,,"['greedy', 'implementation']",,,,
Codeforces,144E,Competition,2200.0,Hard,686,,,"['data structures', 'greedy']",,,,
Codeforces,144D,Missile Silos,1900.0,Medium,5152,,,"['data structures', 'dfs and similar', 'graphs', 'shortest paths']",,,,
Codeforces,144C,Anagram Search,1500.0,Medium,4273,,,"['implementation', 'strings']",,,,
Codeforces,144B,Meeting,1300.0,Medium,5705,,,['implementation'],,,,
Codeforces,144A,Arrival of the General,800.0,Easy,123154,,,['implementation'],,,,
Codeforces,143B,Help Kingdom of Far Far Away 2,1200.0,Medium,5355,,,"['implementation', 'strings']",,,,
Codeforces,143A,Help Vasilisa the Wise 2,1000.0,Easy,15534,,,"['brute force', 'math']",,,,
Codeforces,142E,Help Greg the Dwarf 2,3000.0,Hard,92,,,['geometry'],,,,
Codeforces,142D,Help Shrek and Donkey 2,2600.0,Hard,411,,,['games'],,,,
Codeforces,142C,Help Caretaker,2300.0,Hard,999,,,"['brute force', 'dp']",,,,
Codeforces,142B,Help General,1800.0,Medium,2409,,,"['constructive algorithms', 'greedy', 'implementation']",,,,
Codeforces,142A,Help Farmer,1600.0,Medium,2857,,,"['brute force', 'math']",,,,
Codeforces,141E,Clearing Up,2300.0,Hard,1372,,,"['constructive algorithms', 'dp', 'dsu', 'graphs']",,,,
Codeforces,141D,Take-off Ramps,2300.0,Hard,1221,,,"['graphs', 'shortest paths']",,,,
Codeforces,141C,Queue,1800.0,Medium,2743,,,"['constructive algorithms', 'greedy', 'sortings']",,,,
Codeforces,141B,Hopscotch,1400.0,Medium,5804,,,"['geometry', 'math']",,,,
Codeforces,141A,Amusing Joke,800.0,Easy,102716,,,"['implementation', 'sortings', 'strings']",,,,
Codeforces,140F,New Year Snowflake,2600.0,Hard,401,,,"['geometry', 'sortings']",,,,
Codeforces,140E,New Year Garland,2600.0,Hard,1040,,,"['combinatorics', 'dp']",,,,
Codeforces,140D,New Year Contest,1800.0,Medium,2314,,,"['greedy', 'sortings']",,,,
Codeforces,140C,New Year Snowmen,1800.0,Medium,4777,,,"['binary search', 'data structures', 'greedy']",,,,
Codeforces,140B,New Year Cards,1800.0,Medium,1756,,,"['brute force', 'greedy', 'implementation']",,,,
Codeforces,140A,New Year Table,1700.0,Medium,4379,,,"['geometry', 'math']",,,,
Codeforces,139B,Wallpaper,1600.0,Medium,1465,,,"['implementation', 'math']",,,,
Codeforces,139A,Petr and Book,1000.0,Easy,37921,,,['implementation'],,,,
Codeforces,138E,Hellish Constraints,2900.0,Hard,188,,,"['brute force', 'dp', 'two pointers']",,,,
Codeforces,138D,World of Darkraft,2500.0,Hard,598,,,"['dp', 'games']",,,,
Codeforces,138C,Mushroom Gnomes - 2,2200.0,Hard,963,,,"['binary search', 'data structures', 'probabilities', 'sortings']",,,,
Codeforces,138B,Digits Permutations,1900.0,Medium,1110,,,['greedy'],,,,
Codeforces,138A,Literature Lesson,1600.0,Medium,2601,,,['implementation'],,,,
Codeforces,137E,Last Chance,2000.0,Hard,1384,,,"['data structures', 'implementation', 'strings']",,,,
Codeforces,137D,Palindromes,1900.0,Medium,1728,,,"['dp', 'strings']",,,,
Codeforces,137C,History,1500.0,Medium,7845,,,['sortings'],,,,
Codeforces,137B,Permutation,1000.0,Easy,15196,,,['greedy'],,,,
Codeforces,137A,Postcards and photos,900.0,Easy,7911,,,['implementation'],,,,
Codeforces,136B,Ternary Logic,1100.0,Easy,5350,,,"['implementation', 'math']",,,,
Codeforces,136A,Presents,800.0,Easy,148526,,,['implementation'],,,,
Codeforces,135E,Weak Subsequence,3000.0,Hard,361,,,['combinatorics'],,,,
Codeforces,135D,Cycle,2500.0,Hard,315,,,"['brute force', 'dfs and similar', 'implementation']",,,,
Codeforces,135C,Zero-One,1900.0,Medium,1454,,,"['constructive algorithms', 'games', 'greedy']",,,,
Codeforces,135B,Rectangle and Square,1600.0,Medium,2672,,,"['brute force', 'geometry', 'math']",,,,
Codeforces,135A,Replacement,1300.0,Medium,8292,,,"['greedy', 'implementation', 'sortings']",,,,
Codeforces,134C,Swaps,2200.0,Hard,582,,,"['constructive algorithms', 'graphs', 'greedy']",,,,
Codeforces,134B,Pairs of Numbers,1900.0,Medium,2525,,,"['brute force', 'dfs and similar', 'math', 'number theory']",,,,
Codeforces,134A,Average Numbers,1200.0,Medium,4831,,,"['brute force', 'implementation']",,,,
Codeforces,133B,Unary,1200.0,Medium,9427,,,['implementation'],,,,
Codeforces,133A,HQ9+,900.0,Easy,126310,,,['implementation'],,,,
Codeforces,132E,Bits of merry old England,2700.0,Hard,570,,,"['flows', 'graphs']",,,,
Codeforces,132D,Constants in the language of Shakespeare,2100.0,Hard,726,,,"['constructive algorithms', 'dp', 'greedy']",,,,
Codeforces,132C,Logo Turtle,1800.0,Medium,2660,,,['dp'],,,,
Codeforces,132B,Piet,2100.0,Hard,760,,,['implementation'],,,,
Codeforces,132A,Turing Tape,1300.0,Medium,2992,,,['implementation'],,,,
Codeforces,131F,Present to Mom,2000.0,Hard,733,,,"['binary search', 'two pointers']",,,,
Codeforces,131E,Yet Another Task with Queens,1700.0,Medium,2102,,,['sortings'],,,,
Codeforces,131D,Subway,1600.0,Medium,5300,,,"['dfs and similar', 'graphs']",,,,
Codeforces,131C,The World is a Theatre,1400.0,Medium,12671,,,"['combinatorics', 'math']",,,,
Codeforces,131B,Opposites Attract,1200.0,Medium,7582,,,"['implementation', 'math']",,,,
Codeforces,131A,cAPS lOCK,1000.0,Easy,102051,,,"['implementation', 'strings']",,,,
Codeforces,130J,Date calculation,1800.0,Medium,357,,,['*special'],,,,
Codeforces,130I,Array sorting,2300.0,Hard,192,,,"['*special', 'sortings']",,,,
Codeforces,130H,Balanced brackets,1600.0,Medium,932,,,['*special'],,,,
Codeforces,130G,CAPS LOCK ON,1700.0,Medium,300,,,['*special'],,,,
Codeforces,130F,Prime factorization,1600.0,Medium,300,,,['*special'],,,,
Codeforces,130E,Tribonacci numbers,1600.0,Medium,323,,,['*special'],,,,
Codeforces,130D,Exponentiation,1500.0,Medium,427,,,['*special'],,,,
Codeforces,130C,Decimal sum,1500.0,Medium,539,,,['*special'],,,,
Codeforces,130B,Gnikool Ssalg,1400.0,Medium,563,,,"['*special', 'implementation', 'strings']",,,,
Codeforces,130A,Hexagonal numbers,900.0,Easy,1978,,,"['*special', 'implementation']",,,,
Codeforces,129B,Students and Shoelaces,1200.0,Medium,13999,,,"['brute force', 'dfs and similar', 'graphs', 'implementation']",,,,
Codeforces,129A,Cookies,900.0,Easy,25397,,,['implementation'],,,,
Codeforces,128E,Birthday,2900.0,Hard,116,,,"['geometry', 'math']",,,,
Codeforces,128D,Numbers,2000.0,Hard,1265,,,"['constructive algorithms', 'implementation']",,,,
Codeforces,128C,Games with Rectangle,2000.0,Hard,3253,,,"['combinatorics', 'dp']",,,,
Codeforces,128B,String,2100.0,Hard,2894,,,"['brute force', 'constructive algorithms', 'hashing', 'implementation', 'string suffix structures', 'strings']",,,,
Codeforces,128A,Statues,1500.0,Medium,3516,,,['dfs and similar'],,,,
Codeforces,127B,Canvas Frames,1000.0,Easy,10524,,,['implementation'],,,,
Codeforces,127A,Wasted Time,900.0,Easy,12649,,,['geometry'],,,,
Codeforces,126E,Pills,2900.0,Hard,98,,,"['brute force', 'flows']",,,,
Codeforces,126D,Fibonacci Sums,2300.0,Hard,960,,,"['dp', 'math']",,,,
Codeforces,126C,E-reader Display,2000.0,Hard,819,,,"['constructive algorithms', 'greedy']",,,,
Codeforces,126B,Password,1700.0,Medium,25550,,,"['binary search', 'dp', 'hashing', 'string suffix structures', 'strings']",,,,
Codeforces,126A,Hot Bath,1900.0,Medium,1604,,,"['binary search', 'brute force', 'math']",,,,
Codeforces,125E,MST Company,2400.0,Hard,1504,,,"['binary search', 'graphs']",,,,
Codeforces,125D,Two progressions,2200.0,Hard,443,,,"['constructive algorithms', 'greedy']",,,,
Codeforces,125C,Hobbits' Party,1600.0,Medium,1090,,,"['constructive algorithms', 'greedy']",,,,
Codeforces,125B,Simple XML,1000.0,Easy,3747,,,['implementation'],,,,
Codeforces,125A,Measuring Lengths in Baden,1400.0,Medium,3268,,,['math'],,,,
Codeforces,124B,Permutations,1400.0,Medium,4927,,,"['brute force', 'combinatorics', 'implementation']",,,,
Codeforces,124A,The number of positions,1000.0,Easy,44526,,,['math'],,,,
Codeforces,123E,Maze,2500.0,Hard,808,,,"['dfs and similar', 'dp', 'probabilities', 'trees']",,,,
Codeforces,123D,String,2300.0,Hard,1445,,,['string suffix structures'],,,,
Codeforces,123C,Brackets,2300.0,Hard,733,,,"['combinatorics', 'dp', 'greedy']",,,,
Codeforces,123B,Squares,1800.0,Medium,1315,,,['math'],,,,
Codeforces,123A,Prime Permutation,1300.0,Medium,4037,,,"['implementation', 'number theory', 'strings']",,,,
Codeforces,122B,Lucky Substring,1000.0,Easy,13317,,,"['brute force', 'implementation']",,,,
Codeforces,122A,Lucky Division,1000.0,Easy,151504,,,"['brute force', 'number theory']",,,,
Codeforces,121E,Lucky Array,2400.0,Hard,2070,,,['data structures'],,,,
Codeforces,121D,Lucky Segments,2500.0,Hard,333,,,"['binary search', 'implementation', 'two pointers']",,,,
Codeforces,121C,Lucky Permutation,1900.0,Medium,1469,,,"['brute force', 'combinatorics', 'number theory']",,,,
Codeforces,121B,Lucky Transformation,1500.0,Medium,2831,,,['strings'],,,,
Codeforces,121A,Lucky Sum,1100.0,Easy,10624,,,['implementation'],,,,
Codeforces,120J,Minimum Sum,1900.0,Medium,1027,,,"['divide and conquer', 'geometry', 'sortings']",,,,
Codeforces,120I,Luck is in Numbers,2200.0,Hard,316,,,['greedy'],,,,
Codeforces,120H,Brevity is Soul of Wit,1800.0,Medium,1609,,,['graph matchings'],,,,
Codeforces,120G,Boom,1800.0,Medium,720,,,['implementation'],,,,
Codeforces,120F,Spiders,1400.0,Medium,4151,,,"['dp', 'greedy', 'trees']",,,,
Codeforces,120E,Put Knight!,1400.0,Medium,2977,,,"['games', 'math']",,,,
Codeforces,120D,Three Sons,1400.0,Medium,2107,,,['brute force'],,,,
Codeforces,120C,Winnie-the-Pooh and honey,1100.0,Easy,3982,,,"['implementation', 'math']",,,,
Codeforces,120B,Quiz League,1100.0,Easy,3676,,,['implementation'],,,,
Codeforces,120A,Elevator,1000.0,Easy,5690,,,"['brute force', 'implementation', 'math']",,,,
Codeforces,119E,Alternative Reality,2400.0,Hard,125,,,['geometry'],,,,
Codeforces,119D,String Transformation,2500.0,Hard,643,,,"['hashing', 'strings']",,,,
Codeforces,119C,Education Reform,2000.0,Hard,1047,,,['dp'],,,,
Codeforces,119B,Before Exam,1900.0,Medium,1141,,,"['constructive algorithms', 'implementation', 'sortings']",,,,
Codeforces,119A,Epic Game,800.0,Easy,29690,,,['implementation'],,,,
Codeforces,118E,Bertown roads,2000.0,Hard,8649,,,"['dfs and similar', 'graphs']",,,,
Codeforces,118D,Caesar's Legions,1700.0,Medium,20850,,,['dp'],,,,
Codeforces,118C,Fancy Number,1900.0,Medium,2886,,,"['brute force', 'greedy', 'sortings', 'strings']",,,,
Codeforces,118B,Present from Lena,1000.0,Easy,34895,,,"['constructive algorithms', 'implementation']",,,,
Codeforces,118A,String Task,1000.0,Easy,233926,,,"['implementation', 'strings']",,,,
Codeforces,117E,Tree or not Tree,2900.0,Hard,419,,,"['data structures', 'divide and conquer', 'graphs', 'implementation', 'trees']",,,,
Codeforces,117D,Not Quick Transformation,2500.0,Hard,370,,,"['divide and conquer', 'math']",,,,
Codeforces,117C,Cycle,2000.0,Hard,2993,,,"['dfs and similar', 'graphs']",,,,
Codeforces,117B,Very Interesting Game,1800.0,Medium,1745,,,"['brute force', 'number theory']",,,,
Codeforces,117A,Elevator,1300.0,Medium,2232,,,"['implementation', 'math']",,,,
Codeforces,116B,Little Pigs and Wolves,1100.0,Easy,14657,,,"['greedy', 'implementation']",,,,
Codeforces,116A,Tram,800.0,Easy,178864,,,['implementation'],,,,
Codeforces,115E,Linear Kingdom Races,2400.0,Hard,2240,,,"['data structures', 'dp']",,,,
Codeforces,115D,Unambiguous Arithmetic Expression,2600.0,Hard,456,,,"['dp', 'expression parsing']",,,,
Codeforces,115C,Plumber,2200.0,Hard,681,,,['math'],,,,
Codeforces,115B,Lawnmower,1500.0,Medium,2848,,,"['greedy', 'sortings']",,,,
Codeforces,115A,Party,900.0,Easy,44198,,,"['dfs and similar', 'graphs', 'trees']",,,,
Codeforces,114B,PFAST Inc.,1500.0,Medium,4279,,,"['bitmasks', 'brute force', 'graphs']",,,,
Codeforces,114A,Cifera,1000.0,Easy,15151,,,['math'],,,,
Codeforces,113E,Sleeping,2700.0,Hard,144,,,"['combinatorics', 'implementation', 'math']",,,,
Codeforces,113D,Museum,2700.0,Hard,850,,,"['math', 'matrices', 'probabilities']",,,,
Codeforces,113C,Double Happiness,2200.0,Hard,1469,,,"['brute force', 'math', 'number theory']",,,,
Codeforces,113B,Petr#,2000.0,Hard,3282,,,"['brute force', 'data structures', 'hashing', 'strings']",,,,
Codeforces,113A,Grammar Lessons,1600.0,Medium,2610,,,"['implementation', 'strings']",,,,
Codeforces,112B,Petya and Square,1200.0,Medium,4574,,,"['implementation', 'math']",,,,
Codeforces,112A,Petya and Strings,800.0,Easy,291340,,,"['implementation', 'strings']",,,,
Codeforces,111E,Petya and Rectangle,2900.0,Hard,74,,,[],,,,
Codeforces,111D,Petya and Coloring,2300.0,Hard,913,,,"['combinatorics', 'dp']",,,,
Codeforces,111C,Petya and Spiders,2100.0,Hard,1591,,,"['bitmasks', 'dp', 'dsu']",,,,
Codeforces,111B,Petya and Divisors,1900.0,Medium,4135,,,"['binary search', 'data structures', 'number theory']",,,,
Codeforces,111A,Petya and Inequiations,1400.0,Medium,5191,,,['greedy'],,,,
Codeforces,110B,Lucky String,1100.0,Easy,11061,,,"['constructive algorithms', 'strings']",,,,
Codeforces,110A,Nearly Lucky Number,800.0,Easy,202410,,,['implementation'],,,,
Codeforces,109E,Lucky Interval,2700.0,Hard,114,,,"['brute force', 'math']",,,,
Codeforces,109D,Lucky Sorting,2000.0,Hard,897,,,"['constructive algorithms', 'sortings']",,,,
Codeforces,109C,Lucky Tree,1900.0,Medium,4170,,,"['dp', 'dsu', 'trees']",,,,
Codeforces,109B,Lucky Probability,1900.0,Medium,1795,,,"['brute force', 'probabilities']",,,,
Codeforces,109A,Lucky Sum of Digits,1000.0,Easy,19979,,,"['brute force', 'implementation']",,,,
Codeforces,108B,Datatypes,1400.0,Medium,2752,,,"['math', 'sortings']",,,,
Codeforces,108A,Palindromic Times,1000.0,Easy,10409,,,"['implementation', 'strings']",,,,
Codeforces,107E,Darts,2700.0,Hard,152,,,"['geometry', 'probabilities']",,,,
Codeforces,107D,Crime Management,2400.0,Hard,493,,,"['dp', 'graphs', 'matrices']",,,,
Codeforces,107C,Arrangement,2400.0,Hard,481,,,"['bitmasks', 'dp']",,,,
Codeforces,107B,Basketball Team,1600.0,Medium,4323,,,"['combinatorics', 'dp', 'math', 'probabilities']",,,,
Codeforces,107A,Dorm Water Supply,1400.0,Medium,5953,,,"['dfs and similar', 'graphs']",,,,
Codeforces,106E,Space Rescuers,2100.0,Hard,1003,,,"['geometry', 'ternary search']",,,,
Codeforces,106D,Treasure Island,1700.0,Medium,1476,,,"['brute force', 'implementation']",,,,
Codeforces,106C,Buns,1700.0,Medium,7139,,,['dp'],,,,
Codeforces,106B,Choosing Laptop,1000.0,Easy,6898,,,"['brute force', 'implementation']",,,,
Codeforces,106A,Card Game,1000.0,Easy,8574,,,['implementation'],,,,
Codeforces,105E,Lift and Throw,2500.0,Hard,214,,,['brute force'],,,,
Codeforces,105D,Entertaining Geodetics,2700.0,Hard,146,,,"['brute force', 'dsu', 'implementation']",,,,
Codeforces,105C,Item World,2200.0,Hard,392,,,"['brute force', 'implementation', 'sortings']",,,,
Codeforces,105B,Dark Assembly,1800.0,Medium,911,,,"['brute force', 'probabilities']",,,,
Codeforces,105A,Transmigration,1700.0,Medium,2034,,,['implementation'],,,,
Codeforces,104A,Blackjack,800.0,Easy,17242,,,['implementation'],,,,
Codeforces,103E,Buying Sets,2900.0,Hard,1074,,,"['flows', 'graph matchings']",,,,
Codeforces,103D,Time to Raid Cowavans,2100.0,Hard,2555,,,"['brute force', 'data structures', 'sortings']",,,,
Codeforces,103C,Russian Roulette,1900.0,Medium,1067,,,"['constructive algorithms', 'greedy']",,,,
Codeforces,103B,Cthulhu,1500.0,Medium,10845,,,"['dfs and similar', 'dsu', 'graphs']",,,,
Codeforces,103A,Testing Pants for Sadness,1100.0,Easy,6657,,,"['greedy', 'implementation', 'math']",,,,
Codeforces,102B,Sum of Digits,1000.0,Easy,32189,,,['implementation'],,,,
Codeforces,102A,Clothes,1200.0,Medium,3436,,,['brute force'],,,,
Codeforces,101E,Candies and Stones,2500.0,Hard,605,,,"['divide and conquer', 'dp']",,,,
Codeforces,101D,Castle,2300.0,Hard,798,,,"['dp', 'greedy', 'probabilities', 'sortings', 'trees']",,,,
Codeforces,101C,Vectors,2000.0,Hard,829,,,"['implementation', 'math']",,,,
Codeforces,101B,Buses,1700.0,Medium,3213,,,"['binary search', 'data structures', 'dp']",,,,
Codeforces,101A,Homework,1200.0,Medium,4392,,,['greedy'],,,,
Codeforces,100J,Interval Coloring,2400.0,Hard,76,,,"['*special', 'greedy', 'math']",,,,
Codeforces,100I,Rotation,1500.0,Medium,431,,,"['*special', 'geometry', 'math']",,,,
Codeforces,100H,Battleship,2100.0,Hard,93,,,"['*special', 'dfs and similar', 'implementation']",,,,
Codeforces,100G,Name the album,1800.0,Medium,143,,,"['*special', 'data structures', 'implementation']",,,,
Codeforces,100F,Polynom,1800.0,Medium,161,,,"['*special', 'implementation']",,,,
Codeforces,100E,Lamps in a Line,1600.0,Medium,305,,,"['*special', 'math']",,,,
Codeforces,100D,World of Mouth,1500.0,Medium,366,,,"['*special', 'strings']",,,,
Codeforces,100C,A+B,1400.0,Medium,628,,,"['*special', 'implementation']",,,,
Codeforces,100B,Friendly Numbers,1500.0,Medium,581,,,"['*special', 'implementation']",,,,
Codeforces,100A,Carpeting the Room,1100.0,Easy,1037,,,"['*special', 'implementation']",,,,
Codeforces,99B,Help Chef Gerasim,1300.0,Medium,3228,,,"['implementation', 'sortings']",,,,
Codeforces,99A,Help Far Away Kingdom,800.0,Easy,7815,,,['strings'],,,,
Codeforces,98E,Help Shrek and Donkey,2700.0,Hard,564,,,"['dp', 'games', 'math', 'probabilities']",,,,
Codeforces,98D,Help Monks,2500.0,Hard,200,,,['constructive algorithms'],,,,
Codeforces,98C,Help Greg the Dwarf,2500.0,Hard,357,,,"['geometry', 'ternary search']",,,,
Codeforces,98B,Help King,2200.0,Hard,154,,,"['implementation', 'probabilities', 'trees']",,,,
Codeforces,98A,Help Victoria the Wise,1700.0,Medium,1356,,,"['brute force', 'implementation']",,,,
Codeforces,97E,Leaders,2200.0,Hard,434,,,"['dfs and similar', 'dsu', 'graphs', 'trees']",,,,
Codeforces,97D,Robot in Basement,2700.0,Hard,290,,,"['bitmasks', 'brute force', 'implementation']",,,,
Codeforces,97C,Winning Strategy,2400.0,Hard,355,,,"['binary search', 'graphs', 'math', 'shortest paths']",,,,
Codeforces,97B,Superset,2300.0,Hard,1009,,,"['constructive algorithms', 'divide and conquer']",,,,
Codeforces,97A,Domino,2400.0,Hard,338,,,"['brute force', 'implementation']",,,,
Codeforces,96B,Lucky Numbers (easy),1300.0,Medium,19396,,,"['binary search', 'bitmasks', 'brute force']",,,,
Codeforces,96A,Football,900.0,Easy,195888,,,"['implementation', 'strings']",,,,
Codeforces,95E,Lucky Country,2500.0,Hard,1949,,,"['dp', 'dsu', 'graphs']",,,,
Codeforces,95D,Horse Races,2500.0,Hard,507,,,"['dp', 'math']",,,,
Codeforces,95C,Volleyball,1900.0,Medium,3422,,,['shortest paths'],,,,
Codeforces,95B,Lucky Numbers,1800.0,Medium,1406,,,"['dp', 'greedy']",,,,
Codeforces,95A,Hockey,1600.0,Medium,1862,,,"['implementation', 'strings']",,,,
Codeforces,94B,Friends,1300.0,Medium,5406,,,"['graphs', 'implementation', 'math']",,,,
Codeforces,94A,Restoring Password,900.0,Easy,12374,,,"['implementation', 'strings']",,,,
Codeforces,93E,Lostborn,2600.0,Hard,541,,,"['dp', 'math', 'number theory']",,,,
Codeforces,93D,Flags,2500.0,Hard,445,,,"['dp', 'math', 'matrices']",,,,
Codeforces,93C,Azembler,2500.0,Hard,451,,,"['brute force', 'implementation']",,,,
Codeforces,93B,End of Exams,1900.0,Medium,996,,,['greedy'],,,,
Codeforces,93A,Frames,1700.0,Medium,2083,,,['implementation'],,,,
Codeforces,92B,Binary Number,1300.0,Medium,5385,,,['greedy'],,,,
Codeforces,92A,Chips,800.0,Easy,21657,,,"['implementation', 'math']",,,,
Codeforces,91E,Igloo Skyscraper,2500.0,Hard,673,,,"['data structures', 'geometry']",,,,
Codeforces,91D,Grocer's Problem,2600.0,Hard,299,,,"['constructive algorithms', 'graphs', 'greedy']",,,,
Codeforces,91C,Ski Base,2300.0,Hard,1014,,,"['combinatorics', 'dsu', 'graphs']",,,,
Codeforces,91B,Queue,1500.0,Medium,7830,,,"['binary search', 'data structures']",,,,
Codeforces,91A,Newspaper Headline,1500.0,Medium,3968,,,"['greedy', 'strings']",,,,
Codeforces,90B,African Crossword,1100.0,Easy,5739,,,"['implementation', 'strings']",,,,
Codeforces,90A,Cableway,1000.0,Easy,5529,,,"['greedy', 'math']",,,,
