platform,problem_id,title,difficulty_raw,difficulty_band,accepted_count,submission_count,acceptance_rate,tags
Codeforces,1284B,New Year and Ascent Sequence,1400.0,Medium,11503,,,"['binary search', 'combinatorics', 'data structures', 'dp', 'implementation', 'sortings']"
Codeforces,1284A,New Year and Naming,800.0,Easy,18605,,,"['implementation', 'strings']"
Codeforces,1283F,DIY Garland,2200.0,Hard,2117,,,"['constructive algorithms', 'greedy', 'trees']"
Codeforces,1283E,New Year Parties,1800.0,Medium,7418,,,"['dp', 'greedy']"
Codeforces,1283D,Christmas Trees,1800.0,Medium,9758,,,"['graphs', 'greedy', 'shortest paths']"
Codeforces,1283C,Friends and Gifts,1500.0,Medium,14190,,,"['constructive algorithms', 'data structures', 'math']"
Codeforces,1283B,Candies Division,900.0,Easy,23159,,,['math']
Codeforces,1283A,Minutes Before the New Year,800.0,Easy,61718,,,['math']
Codeforces,1282E,The Cake Is a Lie,2400.0,Hard,1223,,,"['constructive algorithms', 'data structures', 'dfs and similar', 'graphs']"
Codeforces,1282D,Enchanted Artifact,2300.0,Hard,2386,,,"['constructive algorithms', 'interactive', 'strings']"
Codeforces,1282C,Petya and Exam,1800.0,Medium,4624,,,"['greedy', 'sortings', 'two pointers']"
Codeforces,1282B2,K for the Price of One (Hard Version),1600.0,Medium,11052,,,"['dp', 'greedy', 'sortings']"
Codeforces,1282B1,K for the Price of One (Easy Version),1400.0,Medium,12193,,,"['dp', 'greedy', 'sortings']"
Codeforces,1282A,Temporarily unavailable,900.0,Easy,15524,,,"['implementation', 'math']"
Codeforces,1281B,Azamon Web Services,1600.0,Medium,8705,,,['greedy']
Codeforces,1281A,Suffix Three,800.0,Easy,18959,,,['implementation']
Codeforces,1280F,Intergalactic Sliding Puzzle,3400.0,Hard,109,,,"['combinatorics', 'constructive algorithms', 'math']"
Codeforces,1280E,Kirchhoff's Current Loss,2900.0,Hard,231,,,['math']
Codeforces,1280D,Miss Punyverse,2500.0,Hard,1247,,,"['dp', 'greedy', 'trees']"
Codeforces,1280C,Jeremy Bearimy,2000.0,Hard,3047,,,"['dfs and similar', 'graphs', 'greedy', 'trees']"
Codeforces,1280B,Beingawesomeism,1800.0,Medium,4213,,,"['implementation', 'math']"
Codeforces,1280A,Cut and Paste,1700.0,Medium,5861,,,"['implementation', 'math']"
Codeforces,1279F,New Year and Handle Change,2800.0,Hard,1235,,,"['binary search', 'dp']"
Codeforces,1279E,New Year Permutations,2700.0,Hard,456,,,"['combinatorics', 'dp']"
Codeforces,1279D,Santa's Bot,1700.0,Medium,7395,,,"['combinatorics', 'math', 'probabilities']"
Codeforces,1279C,Stack of Presents,1400.0,Medium,12457,,,"['data structures', 'implementation']"
Codeforces,1279B,Verse For Santa,1300.0,Medium,14462,,,"['binary search', 'brute force', 'implementation']"
Codeforces,1279A,New Year Garland,900.0,Easy,17907,,,['math']
Codeforces,1278F,Cards,2600.0,Hard,2571,,,"['combinatorics', 'dp', 'math', 'number theory', 'probabilities']"
Codeforces,1278E,Tests for problem D,2200.0,Hard,2049,,,"['constructive algorithms', 'dfs and similar', 'divide and conquer', 'trees']"
Codeforces,1278D,Segment Tree,2100.0,Hard,4362,,,"['data structures', 'dsu', 'graphs', 'trees']"
Codeforces,1278C,Berry Jam,1700.0,Medium,8590,,,"['data structures', 'dp', 'greedy', 'implementation']"
Codeforces,1278B,A and B,1500.0,Medium,14221,,,"['greedy', 'math']"
Codeforces,1278A,Shuffle Hashing,1000.0,Easy,18394,,,"['brute force', 'implementation', 'strings']"
Codeforces,1277D,Let's Play the Words?,1900.0,Medium,3281,,,"['data structures', 'hashing', 'implementation', 'math']"
Codeforces,1277B,Make Them Odd,1200.0,Medium,17234,,,"['greedy', 'number theory']"
Codeforces,1277A,"Happy Birthday, Polycarp!",1000.0,Easy,14524,,,['implementation']
Codeforces,1276F,Asterisk Substrings,3400.0,Hard,449,,,['string suffix structures']
Codeforces,1276E,Four Stones,3500.0,Hard,123,,,['constructive algorithms']
Codeforces,1276D,Tree Elimination,2900.0,Hard,680,,,"['dp', 'trees']"
Codeforces,1276C,Beautiful Rectangle,2300.0,Hard,1793,,,"['brute force', 'combinatorics', 'constructive algorithms', 'data structures', 'greedy', 'math']"
Codeforces,1276B,Two Fairs,1900.0,Medium,5712,,,"['combinatorics', 'dfs and similar', 'dsu', 'graphs']"
Codeforces,1276A,As Simple as One and Two,1400.0,Medium,12992,,,"['dp', 'greedy']"
Codeforces,1275F,Шардирование постов,,Unknown,93,,,"['*special', 'binary search', 'interactive']"
Codeforces,1275E3,Контрольная сумма,,Unknown,61,,,['*special']
Codeforces,1275E2,Контрольная сумма,,Unknown,138,,,['*special']
Codeforces,1275E1,Контрольная сумма,,Unknown,265,,,['*special']
Codeforces,1275D,Storage2,,Unknown,422,,,['*special']
Codeforces,1275C,#define Задача B ...,,Unknown,699,,,['*special']
Codeforces,1275B,Code Review,,Unknown,846,,,['*special']
Codeforces,1275A,Скрытый друг,,Unknown,892,,,['*special']
Codeforces,1272F,Two Bracket Sequences,2200.0,Hard,2348,,,"['dp', 'strings', 'two pointers']"
Codeforces,1272E,Nearest Opposite Parity,1900.0,Medium,8079,,,"['dfs and similar', 'graphs', 'shortest paths']"
Codeforces,1272D,Remove One Element,1500.0,Medium,19447,,,"['brute force', 'dp']"
Codeforces,1272C,Yet Another Broken Keyboard,1200.0,Medium,31006,,,"['combinatorics', 'dp', 'implementation']"
Codeforces,1272B,Snow Walking Robot,1200.0,Medium,14712,,,"['constructive algorithms', 'greedy', 'implementation']"
Codeforces,1272A,Three Friends,900.0,Easy,22147,,,"['brute force', 'greedy', 'math', 'sortings']"
Codeforces,1271F,Divide The Students,2700.0,Hard,260,,,['brute force']
Codeforces,1271E,Common Number,2100.0,Hard,3722,,,"['binary search', 'combinatorics', 'dp', 'math']"
Codeforces,1271D,Portals,2100.0,Hard,3438,,,"['data structures', 'dp', 'greedy', 'implementation', 'sortings']"
Codeforces,1271C,Shawarma Tent,1300.0,Medium,11183,,,"['brute force', 'geometry', 'greedy', 'implementation']"
Codeforces,1271B,Blocks,1300.0,Medium,12124,,,"['greedy', 'math']"
Codeforces,1271A,Suits,800.0,Easy,15698,,,"['brute force', 'greedy', 'math']"
Codeforces,1270I,Xor on Figures,3500.0,Hard,318,,,"['constructive algorithms', 'fft', 'math']"
Codeforces,1270H,Number of Components,3300.0,Hard,1008,,,['data structures']
Codeforces,1270G,Subset with Zero Sum,2700.0,Hard,2985,,,"['constructive algorithms', 'dfs and similar', 'graphs', 'math']"
Codeforces,1270F,Awesome Substrings,2600.0,Hard,1341,,,"['math', 'strings']"
Codeforces,1270E,Divide Points,2300.0,Hard,2755,,,"['constructive algorithms', 'geometry', 'math']"
Codeforces,1270D,Strange Device,1900.0,Medium,4955,,,"['constructive algorithms', 'interactive', 'math', 'sortings']"
Codeforces,1270C,Make Good,1400.0,Medium,15072,,,"['bitmasks', 'constructive algorithms', 'math']"
Codeforces,1270B,Interesting Subarray,1200.0,Medium,17404,,,"['constructive algorithms', 'greedy', 'math']"
Codeforces,1270A,Card Game,800.0,Easy,17843,,,"['games', 'greedy', 'math']"
Codeforces,1269B,Modulo Equality,1500.0,Medium,9668,,,"['brute force', 'sortings']"
Codeforces,1269A,Equation,800.0,Easy,24247,,,"['brute force', 'math']"
Codeforces,1268E,Happy Cactus,3400.0,Hard,296,,,['dp']
Codeforces,1268D,Invertation in Tournament,3200.0,Hard,642,,,"['brute force', 'divide and conquer', 'graphs', 'math']"
Codeforces,1268C,K Integers,2300.0,Hard,1957,,,"['binary search', 'data structures']"
Codeforces,1268B,Domino for Young,2000.0,Hard,6470,,,"['dp', 'greedy', 'math']"
Codeforces,1268A,Long Beautiful Integer,1700.0,Medium,9086,,,"['constructive algorithms', 'greedy', 'implementation', 'strings']"
Codeforces,1267L,Lexicography,1800.0,Medium,3371,,,"['constructive algorithms', 'strings']"
Codeforces,1267K,Key Storage,2100.0,Hard,2148,,,"['combinatorics', 'math']"
Codeforces,1267J,Just Arrange the Icons,1800.0,Medium,3066,,,"['greedy', 'implementation', 'math']"
Codeforces,1267I,Intriguing Selection,2600.0,Hard,1069,,,"['brute force', 'constructive algorithms', 'implementation', 'interactive', 'sortings']"
Codeforces,1267H,Help BerLine,3200.0,Hard,233,,,['constructive algorithms']
Codeforces,1267G,Game Relics,3000.0,Hard,830,,,"['math', 'probabilities']"
Codeforces,1267F,Foolprüf Security,2600.0,Hard,720,,,['graphs']
Codeforces,1267E,Elections,1700.0,Medium,3525,,,['greedy']
Codeforces,1267D,DevOps Best Practices,2800.0,Hard,262,,,['constructive algorithms']
Codeforces,1267C,Cactus Revenge,3500.0,Hard,393,,,['constructive algorithms']
Codeforces,1267B,Balls of Buma,900.0,Easy,4554,,,[]
Codeforces,1267A,Apprentice Learning Trajectory,2400.0,Hard,1064,,,[]
Codeforces,1266H,Red-Blue Graph,3400.0,Hard,143,,,"['dp', 'graphs', 'math', 'matrices', 'meet-in-the-middle']"
Codeforces,1266G,Permutation Concatenation,3300.0,Hard,139,,,['string suffix structures']
Codeforces,1266F,Almost Same Distance,2900.0,Hard,377,,,"['dfs and similar', 'graphs']"
Codeforces,1266E,Spaceship Solitaire,2100.0,Hard,2355,,,"['data structures', 'greedy', 'implementation']"
Codeforces,1266D,Decreasing Debts,2000.0,Hard,3883,,,"['constructive algorithms', 'data structures', 'graphs', 'greedy', 'implementation', 'math', 'two pointers']"
Codeforces,1266C,Diverse Matrix,1400.0,Medium,10086,,,"['constructive algorithms', 'greedy', 'math', 'number theory']"
Codeforces,1266B,Dice Tower,1000.0,Easy,16647,,,"['constructive algorithms', 'math']"
Codeforces,1266A,Competitive Programmer,1000.0,Easy,17606,,,"['chinese remainder theorem', 'math']"
Codeforces,1265E,Beautiful Mirrors,2100.0,Hard,4578,,,"['data structures', 'dp', 'math', 'probabilities']"
Codeforces,1265B,Beautiful Numbers,1300.0,Medium,13565,,,"['data structures', 'implementation', 'math', 'two pointers']"
Codeforces,1265A,Beautiful String,1000.0,Easy,15983,,,"['constructive algorithms', 'greedy']"
Codeforces,1264F,Beautiful Fibonacci Problem,3500.0,Hard,1101,,,"['constructive algorithms', 'number theory']"
Codeforces,1264E,Beautiful League,2700.0,Hard,933,,,"['constructive algorithms', 'flows', 'graph matchings']"
Codeforces,1264D2,Beautiful Bracket Sequence (hard version),2900.0,Hard,1366,,,"['combinatorics', 'probabilities']"
Codeforces,1264D1,Beautiful Bracket Sequence (easy version),2600.0,Hard,1548,,,"['combinatorics', 'dp', 'probabilities']"
Codeforces,1264C,Beautiful Mirrors with queries,2400.0,Hard,1334,,,"['data structures', 'probabilities']"
Codeforces,1264B,Beautiful Sequence,1900.0,Medium,6064,,,"['brute force', 'constructive algorithms', 'greedy']"
Codeforces,1264A,Beautiful Regional Contest,1500.0,Medium,10463,,,"['greedy', 'implementation']"
Codeforces,1263F,Economic Difficulties,2400.0,Hard,959,,,"['data structures', 'dfs and similar', 'dp', 'flows', 'graphs', 'trees']"
Codeforces,1263E,Editor,2100.0,Hard,2982,,,"['data structures', 'implementation']"
Codeforces,1263D,Secret Passwords,1500.0,Medium,16260,,,"['dfs and similar', 'dsu', 'graphs']"
Codeforces,1263C,Everyone is a Winner!,1400.0,Medium,14701,,,"['binary search', 'math', 'meet-in-the-middle', 'number theory']"
Codeforces,1263B,PIN Codes,1400.0,Medium,11834,,,"['greedy', 'implementation']"
Codeforces,1263A,Sweet Problem,1100.0,Easy,17258,,,['math']
Codeforces,1261F,Xor-Set,3100.0,Hard,443,,,"['bitmasks', 'divide and conquer', 'math']"
Codeforces,1260F,Colored Tree,2700.0,Hard,648,,,"['data structures', 'trees']"
Codeforces,1260E,Tournament,2400.0,Hard,1892,,,"['brute force', 'dp', 'greedy']"
Codeforces,1260D,A Game with Traps,1900.0,Medium,4201,,,"['binary search', 'dp', 'greedy', 'sortings']"
Codeforces,1260C,Infinite Fence,1700.0,Medium,8821,,,"['greedy', 'math', 'number theory']"
Codeforces,1260B,Obtain Two Zeroes,1300.0,Medium,16775,,,"['binary search', 'math']"
Codeforces,1260A,Heating,1000.0,Easy,15901,,,['math']
Codeforces,1257G,Divisor Set,2600.0,Hard,743,,,"['divide and conquer', 'fft', 'greedy', 'math', 'number theory']"
Codeforces,1257F,Make Them Similar,2400.0,Hard,2343,,,"['bitmasks', 'brute force', 'hashing', 'meet-in-the-middle']"
Codeforces,1257E,The Contest,2000.0,Hard,4579,,,"['data structures', 'dp', 'greedy']"
Codeforces,1257D,Yet Another Monster Killing Problem,1700.0,Medium,8195,,,"['binary search', 'data structures', 'dp', 'greedy', 'sortings', 'two pointers']"
Codeforces,1257C,Dominated Subarray,1200.0,Medium,17206,,,"['greedy', 'implementation', 'sortings', 'strings', 'two pointers']"
Codeforces,1257B,Magic Stick,1000.0,Easy,22611,,,['math']
Codeforces,1257A,Two Rival Students,800.0,Easy,21686,,,"['greedy', 'math']"
Codeforces,1256F,Equalizing Two Strings,2000.0,Hard,3630,,,"['constructive algorithms', 'sortings', 'strings']"
Codeforces,1256E,Yet Another Division Into Teams,2000.0,Hard,4621,,,"['dp', 'greedy', 'sortings']"
Codeforces,1256D,Binary String Minimizing,1500.0,Medium,12794,,,['greedy']
Codeforces,1256C,Platforms Jumping,1700.0,Medium,7338,,,['greedy']
Codeforces,1256B,Minimize the Permutation,1400.0,Medium,13708,,,['greedy']
Codeforces,1256A,Payment Without Change,1000.0,Easy,32561,,,['math']
Codeforces,1255C,League of Leesins,1600.0,Medium,7240,,,"['constructive algorithms', 'implementation']"
Codeforces,1255B,Fridge Lockers,1100.0,Easy,12575,,,"['graphs', 'implementation']"
Codeforces,1255A,Changing Volume,800.0,Easy,18019,,,['math']
Codeforces,1254E,Send Tree to Charlie,3300.0,Hard,366,,,"['combinatorics', 'dfs and similar', 'dsu', 'trees']"
Codeforces,1254D,Tree Queries,2700.0,Hard,1578,,,"['data structures', 'probabilities', 'trees']"
Codeforces,1254C,Point Ordering,2300.0,Hard,1602,,,"['constructive algorithms', 'geometry', 'interactive', 'math']"
Codeforces,1254B2,Send Boxes to Alice (Hard Version),2100.0,Hard,3434,,,"['constructive algorithms', 'greedy', 'math', 'number theory', 'ternary search', 'two pointers']"
Codeforces,1254B1,Send Boxes to Alice (Easy Version),1800.0,Medium,5042,,,"['constructive algorithms', 'greedy', 'math', 'number theory', 'ternary search', 'two pointers']"
Codeforces,1254A,Feeding Chicken,1700.0,Medium,5524,,,"['constructive algorithms', 'greedy', 'implementation']"
Codeforces,1253F,Cheap Robot,2500.0,Hard,2271,,,"['binary search', 'dsu', 'graphs', 'shortest paths', 'trees']"
Codeforces,1253E,Antenna Coverage,2200.0,Hard,3075,,,"['data structures', 'dp', 'greedy', 'sortings']"
Codeforces,1253D,Harmonious Graph,1700.0,Medium,10312,,,"['constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'greedy', 'sortings']"
Codeforces,1253C,Sweets Eating,1500.0,Medium,15431,,,"['dp', 'greedy', 'math', 'sortings']"
Codeforces,1253B,Silly Mistake,1400.0,Medium,11733,,,"['greedy', 'implementation']"
Codeforces,1253A,Single Push,1000.0,Easy,19474,,,['implementation']
Codeforces,1252L,Road Construction,2300.0,Hard,646,,,"['flows', 'graphs']"
Codeforces,1252K,Addition Robot,2100.0,Hard,2088,,,"['data structures', 'math', 'matrices']"
Codeforces,1252J,Tiling Terrace,2300.0,Hard,789,,,"['brute force', 'dp']"
Codeforces,1252I,Mission Possible,3000.0,Hard,37,,,[]
Codeforces,1252H,Twin Buildings,1800.0,Medium,2857,,,"['greedy', 'implementation']"
Codeforces,1252G,Performance Review,2100.0,Hard,1562,,,['data structures']
Codeforces,1252F,Regular Forestation,2400.0,Hard,1089,,,"['hashing', 'trees']"
Codeforces,1252E,Songwriter,2200.0,Hard,1369,,,"['greedy', 'two pointers']"
Codeforces,1252D,Find String in a Grid,3000.0,Hard,417,,,"['data structures', 'dp', 'strings', 'trees']"
Codeforces,1252C,Even Path,1600.0,Medium,4000,,,"['data structures', 'implementation']"
Codeforces,1252B,Cleaning Robots,2300.0,Hard,588,,,"['dp', 'trees']"
Codeforces,1252A,Copying Homework,1000.0,Easy,6046,,,[]
Codeforces,1251F,Red-White Fence,2500.0,Hard,993,,,"['combinatorics', 'fft']"
Codeforces,1251E2,Voting (Hard Version),2400.0,Hard,2983,,,"['binary search', 'data structures', 'greedy']"
Codeforces,1251E1,Voting (Easy Version),2300.0,Hard,2600,,,"['data structures', 'dp', 'greedy']"
Codeforces,1251D,Salary Changing,1900.0,Medium,6502,,,"['binary search', 'greedy', 'sortings']"
Codeforces,1251C,Minimize The Integer,1600.0,Medium,14470,,,"['greedy', 'two pointers']"
Codeforces,1251B,Binary Palindromes,1400.0,Medium,11645,,,"['greedy', 'strings']"
Codeforces,1251A,Broken Keyboard,1000.0,Easy,21649,,,"['brute force', 'strings', 'two pointers']"
Codeforces,1250N,Wires,2000.0,Hard,1767,,,"['dfs and similar', 'graphs', 'greedy']"
Codeforces,1250M,SmartGarden,2500.0,Hard,393,,,"['constructive algorithms', 'divide and conquer']"
Codeforces,1250L,Divide The Students,1500.0,Medium,4699,,,"['binary search', 'greedy', 'math']"
Codeforces,1250K,Projectors,3100.0,Hard,322,,,"['flows', 'graphs']"
Codeforces,1250J,The Parade,1800.0,Medium,3257,,,"['binary search', 'greedy']"
Codeforces,1250I,Show Must Go On,3100.0,Hard,177,,,"['binary search', 'brute force', 'greedy', 'shortest paths']"
Codeforces,1250H,Happy Birthday,1500.0,Medium,4306,,,['math']
Codeforces,1250G,Discarding Game,2300.0,Hard,779,,,"['dp', 'greedy', 'two pointers']"
Codeforces,1250F,Data Center,800.0,Easy,8415,,,"['brute force', 'implementation']"
Codeforces,1250E,The Coronation,2300.0,Hard,914,,,"['graphs', 'implementation']"
Codeforces,1250D,Conference Problem,3000.0,Hard,216,,,['dp']
Codeforces,1250C,Trip to Saint Petersburg,2100.0,Hard,1448,,,['data structures']
Codeforces,1250B,The Feast and the Bus,1800.0,Medium,2802,,,"['brute force', 'constructive algorithms', 'greedy', 'math']"
Codeforces,1250A,Berstagram,1400.0,Medium,4427,,,['implementation']
Codeforces,1249F,Maximum Weight Subset,2200.0,Hard,2764,,,"['dp', 'trees']"
Codeforces,1249E,By Elevator or Stairs?,1700.0,Medium,11149,,,"['dp', 'shortest paths']"
Codeforces,1249D2,Too Many Segments (hard version),1800.0,Medium,5807,,,"['data structures', 'greedy', 'sortings']"
Codeforces,1249D1,Too Many Segments (easy version),1800.0,Medium,5533,,,['greedy']
Codeforces,1249C2,Good Numbers (hard version),1500.0,Medium,13577,,,"['binary search', 'greedy', 'math', 'meet-in-the-middle']"
Codeforces,1249C1,Good Numbers (easy version),1300.0,Medium,16609,,,"['brute force', 'greedy', 'implementation']"
Codeforces,1249B2,Books Exchange (hard version),1300.0,Medium,18489,,,"['dfs and similar', 'dsu', 'math']"
Codeforces,1249B1,Books Exchange (easy version),1000.0,Easy,22383,,,"['dsu', 'math']"
Codeforces,1249A,Yet Another Dividing into Teams,800.0,Easy,23767,,,['math']
Codeforces,1248D1,The World Is Just a Programming Task (Easy Version),2000.0,Hard,2530,,,"['brute force', 'dp', 'greedy', 'implementation']"
Codeforces,1248B,Grow The Tree,900.0,Easy,18073,,,"['greedy', 'math', 'sortings']"
Codeforces,1248A,Integer Points,1000.0,Easy,15128,,,"['geometry', 'math']"
Codeforces,1246F,Cursor Distance,3500.0,Hard,207,,,[]
Codeforces,1245F,Daniel and Spring Cleaning,2300.0,Hard,2276,,,"['bitmasks', 'brute force', 'combinatorics', 'dp']"
Codeforces,1245E,Hyakugoku and Ladders,2300.0,Hard,1373,,,"['dp', 'probabilities', 'shortest paths']"
Codeforces,1245D,Shichikuji and Power Grid,1900.0,Medium,9816,,,"['dsu', 'graphs', 'greedy', 'shortest paths', 'trees']"
Codeforces,1245C,Constanze's Machine,1400.0,Medium,20079,,,['dp']
Codeforces,1245B,Restricted RPS,1200.0,Medium,14567,,,"['constructive algorithms', 'dp', 'greedy']"
Codeforces,1245A,Good ol' Numbers Coloring,1000.0,Easy,14936,,,"['math', 'number theory']"
